Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79
0.012983436,0.001345521,0.053288413,0.012361245,0.008518597,0.000914371,0.006521269,0.0062863,0.132554088,0.154852782,0.004546935,0.000165049,0.188629962,0.047200625,0.027717929,0.041787367,0.018657767,0.095269988,0.084505261,0.231740787,0.222060842,0.012623762,0.178493609,0.046248745,0.00359039,0.335608273,0.014442196,0.898071262,0.000247423,0.000289609,0.152191302,0.09951058,0.033702829,0.003623707,0.029052069,0.000532413,0.045153708,0.023268752,0.06878963,0.483938561,0.000193918,0.000219608,0.345201022,0.000370408,0.012921181,0.041538627,9.19917E-05,0.053585316,0.000266485,9.85722E-06,0.124281806,5.96456E-05,0.003110333,8.99726E-06,2.38415E-05,0.00083829,6.78625E-05,4.05901E-05,0.003516888,0,0.002811854,0.030143983,5.07545E-05,1.12878E-05,0,0.005945356,0,0.036650969,0.000111392,0.002480235,0.000940805,0.001009208,0.007205236,8.10968E-05,0.005816842,0.076736095,0.000339313,0.017168962,1
0.012390441,0.000471561,0.019752078,0.013290581,0.011061659,0.001254178,0.004155285,0.000365294,0.046843242,0.112226713,0.000153819,3.41098E-05,0.124513433,0.031238328,0.019592775,0.012827195,0.009922615,0.010281258,0.037232956,0.104878618,0.100104219,0.00594287,0.098655415,0.035702425,0.005235452,0.221622188,0.009753481,0.587805036,4.63578E-05,0.000378573,0.073080452,0.053210591,0.164104662,0.003048284,6.62272E-05,3.98731E-06,0.001892655,0.000762772,0.000071217,0.128957796,0.000183268,0.000167641,0.000117494,0.000266438,0.000178256,0.008763336,0.000136295,0.044093066,0.000115209,0.036800566,0.007951142,0.438141621,0.000979957,0.111827379,0.409274409,0.000160067,0.727221309,0.000458109,0.000936168,0.000882474,0.001035954,0.022625701,0.00269241,0.000194645,7.81391E-06,0.006592331,0.007003779,0.060507106,0.001432835,0.002454134,0.000685914,0.003236604,0.000113019,8.87328E-05,0.010617527,0.004554547,1.35222E-05,0.010507962,1
0.011378379,2.76256E-05,0.02369889,0.01946467,0.001141679,0.001183867,0.000249436,0.000365414,0.042239828,0.095050702,0.000101453,5.31621E-05,0.177526049,0.025330652,0.17099298,0.028853544,0.006475495,0.051581928,0.002120652,0.090695377,0.08790908,0.073987449,0.099001081,0.185834518,0.004146527,0.171401547,0.007128959,0.45521626,6.96045E-05,0.000442989,0.060876234,0.04288136,0.226201699,9.65816E-05,2.77275E-05,0.001902568,0.00707913,0.000752826,1.99201E-05,0.059939209,0.000156848,0.000128969,8.14945E-05,0.000197168,0.000290988,0.017516087,0,0.044495879,0.000389701,0.031358968,0.003665772,0.052321789,0.011241019,0.081320208,0.363060796,0.001410026,0.799846025,0.000468803,0.005371094,0.000297448,0.001196685,0.023788311,3.16649E-05,2.62024E-05,2.36857E-05,0.000862428,0.000360688,0.03995072,7.26483E-05,0.000075148,0.00066053,0.009777471,0.001092864,0.000907197,0.005543509,0.00152991,2.87233E-05,0.000114768,1
0.012429543,0.001051812,0.022965292,0.020815853,0.030199633,0,0.000274276,0.005520583,0.083025392,0.146059249,0.00011814,0.001000064,0.020503854,0.028550004,0.018597687,0.042746283,0.003542989,0.059969392,0.001520989,0.057213897,0.055412343,0.04862582,0.107476163,0.040144547,0.00551754,0.157501715,0.005131106,0.03497199,6.02423E-05,0.000515041,0.059144414,0.324635703,0.210796104,0.000137709,4.75015E-05,0.000585473,0.026678655,0.000830432,0.000101332,0.115843349,0.045081698,0.043853308,0.003097093,0.000468916,0.26242744,0.013638619,0.000621675,0.037066616,0.005970802,0.000049332,0.00566221,0.001049003,0.000139279,0.000052144,0.012655636,0.000849635,0.001375629,3.86219E-05,0.000161637,4.04773E-05,0.0060961,0.02132295,0,0,0,0.000010385,6.34537E-05,0.029936541,7.93806E-05,0.00136579,0.000264052,0.006938879,0.003764412,0.001697054,0.066893894,0.001442437,3.37139E-05,0.000188734,1
0.008720394,0.000011361,0.030111062,0.020720601,0.024211344,0.000433397,0.000275209,0.000335338,0.14758626,0.124438114,0.014674702,8.80284E-05,0.193763959,0.020861119,0.018033668,0.012755644,0.008112912,0.047718779,0.036795397,0.101808838,0.095542862,0.082662251,0.114032385,0.044612946,0.0001132,0.242448296,0.010454164,0.048138503,0.000100834,0.000541343,0.061509843,0.345526901,0.285868145,0.000115873,8.32426E-05,0.000964117,0.045236623,0.026159148,0.000104257,0.0091735,0.000352047,0.000399937,0.000106156,0.000084543,0.068115464,0.020454709,5.93298E-05,0.041578133,0.003468041,8.20863E-06,0.011630028,5.70952E-05,0.000104677,1.02799E-05,2.15642E-05,0.001326028,0.000090902,0,0.000225269,0,0.001503622,0.023779616,0.000012422,8.41776E-06,0,0.000751563,0,0.021252366,0.000017703,0.001267482,0.000251338,0.001124941,0.004747654,9.20522E-05,0.05625287,0.000830398,2.29082E-05,0.010290543,1
0.005891146,5.36965E-06,0.024884386,0.00823428,0.006240244,3.49925E-06,0.000139762,0.000348436,0.070659312,0.051945523,0.000169144,5.15309E-05,0.206393043,0.012249167,0.007520126,0.100857422,0.000141511,0.04716056,0.017556972,0.05426498,0.050522033,0.045449263,0.044771498,0.004630863,0.005893333,0.122614209,0.004415505,0.030933371,0.0000425,0.000445556,0.047483235,0.032871643,0.150535028,0.000105203,0.010357001,0.002263104,0.000810354,0.01093253,0.010810222,0.044722449,0.00017954,0.000201348,0.066179295,0.000361145,0.0325162,0.009355178,5.52544E-05,0.059147786,0.000221958,0.000010537,0.01017769,3.58098E-05,5.19651E-05,2.07377E-06,1.33785E-05,0.000142187,1.17029E-05,0,1.93354E-05,0,1.59705E-05,0.031510022,1.54713E-05,0,0,1.44553E-05,0,0.00002051,4.38137E-05,0.000162051,0.001133628,9.60843E-06,0.005309506,9.32262E-05,3.54785E-05,1.12575E-05,2.71788E-05,9.24381E-05,1
0.007685096,9.01302E-06,0.019195884,0.014603511,0.006808875,2.98082E-05,0.000225369,0.005930203,0.057434382,0.074835477,0.000130222,7.13676E-05,0.240096285,0.025481604,0.013783654,0.025688705,0.006227919,0.058637395,0.002046744,0.064528618,0.061231694,0.051844483,0.002375403,0.005787806,0.00092412,0.123794922,0.004377211,0.029685047,3.46724E-05,0.000404672,0.051141272,0.037020584,0.171396155,8.72978E-05,2.83853E-05,0.001651088,0.025477554,0.01621157,0.000180704,0.117530541,0.000255147,0.000278994,0.000148006,0.000580222,0.000778552,0.020876986,0.000545698,0.048490946,0.000356866,0.000017042,0.072188811,0.000117897,0.000107958,4.59779E-05,4.42367E-05,0.00054776,0.000162856,0,0.000135267,1.27269E-05,0.000292753,0.024700253,1.53394E-05,0.000286133,0.00016712,0.000247563,1.02413E-05,0.028984267,0.000296978,0.00268431,0.000802471,0.000920309,0.005309506,0.000082952,0.076164264,0.002714023,1.37414E-05,0.012871307,1
0.000217325,0.01550713,0.003289835,0.006478601,0.000143703,0,3.15772E-05,5.45888E-05,0.000954739,0.006038037,1.69824E-05,1.41006E-05,0.002582999,0.000429367,0.000882881,0.000521834,0.000019786,0.000419689,0.00014481,0.000340554,0.000309373,0.000304164,0.003049872,0.000513326,9.58068E-05,0.007126426,5.35234E-05,0.021461976,4.97545E-06,0.000514626,0.000250844,0.001588173,0.037760239,0.000146306,0.000002024,0.000617721,0.000333492,0.000125283,5.87863E-06,0.000477272,7.14885E-06,8.88672E-06,4.86241E-05,0,2.10601E-05,0.074119739,2.71856E-06,0.013818633,2.41905E-05,0,6.87092E-05,3.48133E-05,1.53005E-05,0,1.91348E-05,0.000125447,0.114253987,0,0.004635283,0,8.68762E-05,0.017581171,2.28357E-05,0,0,0.000922448,0.000580875,0.031222266,1.37301E-05,0.000028105,1.64901E-05,0.002893541,0.004691469,8.78538E-05,0.000029275,0.000305347,4.84946E-06,1.25349104,1
0.022846164,0.000372031,0.00631438,0.019722992,0.036428175,0.003005911,0.008683847,0.005890318,0.232111395,0.0187635,0.014093812,0.001351646,0.035504777,0.065856214,0.054496244,0.035641115,0.031881505,0.062490026,0.093451318,0.247999367,0.231884631,0.193107448,0.354889315,0.675609145,0.012715664,0.6320244,0.027910265,0.147225119,0.000259376,0.000420315,0.023848275,0.003627889,0.504725972,0.000202159,0.004556955,0.001174778,0.040065509,0.075448925,0.019163077,0.056284218,0.033843067,0.033704593,0.077915972,0.000542967,0.367814844,0.021488669,0.002728892,0.01806287,0.003094982,0,0.014139523,8.69934E-06,0.000564182,0,5.73808E-06,0.046914686,3.72271E-06,0,0.000096496,0,0.000006195,0.02735561,0,0,0,8.57877E-06,0,5.32524E-05,8.39411E-05,0.000264428,0.000898876,4.15385E-05,0.000167726,9.11144E-05,0.000048056,1.76593E-05,0.000232029,0.000131263,1
0.007739146,5.1251E-06,0.017658477,0.014375768,0.015486072,0.002587241,0.000277293,0.005411087,0.033063849,0.107305865,4.01492E-05,1.60714E-05,0.109478535,0.023935281,0.01494673,0.001563598,0.003765643,0.006788068,0.015508212,0.051279442,0.04930097,0.003034096,0.053971905,0.018140126,0.000108935,0.12481102,0.00477132,0.330896496,4.57583E-05,0.000449566,0.038486792,0.027887156,0.177182133,0.002856671,0.000211266,5.12078E-06,0.000108712,0.000213711,0.00026466,6.16884E-05,0.000489635,0.000490302,0.006445096,5.12496E-05,0.029373757,0.0116945,2.13457E-05,0.047231931,0.004126973,7.03735E-06,0.070016159,3.14325E-05,0.000148628,0,1.44994E-05,0.00105098,2.28107E-05,0.000017143,0.003024478,0,9.70411E-06,0.030120205,4.26871E-05,0,0,9.02879E-06,0,2.08935E-05,4.25755E-05,2.49346E-05,0.000693387,1.94549E-05,0.000634004,0.0001019,2.95796E-05,8.40597E-06,0.000024274,0.000131556,1
0.010189508,5.78692E-06,0.018856903,0.015821917,0.020678302,0.001115652,0.000309876,0.007007554,0.080977299,0.02201097,0.000178454,3.68474E-05,0.247048976,0.035237894,0.022792198,0.03925427,0.008552967,0.085763077,0.046394155,0.124711155,0.117329369,0.103438526,0.137808933,0.028734214,0.004079815,0.256407961,0.010551374,0.648388679,3.72805E-05,0.000349685,0.091290234,0.009041808,0.226850831,0.003407281,0.000206334,0.000012856,0.000147143,0.016656894,0.009543294,0.185075584,6.17115E-05,6.87774E-05,0.157603358,0.000311024,0.000507188,0.008556052,0.000131114,0.046182302,0.000328066,0.035950067,0.011453019,0.458087775,0.000584484,0.048123462,0.41078219,3.02084E-05,0.792666214,0.000288438,0.000512778,0.000675161,0.002717092,0.02259764,0.000753127,0.002166463,0.000013321,0.000189573,0,0.038825355,0.003421761,0.001393951,0.000538679,0.006224697,0.000128504,9.33553E-05,0.005010831,0.188628,1.31245E-05,0.010331448,1
0.010189508,5.78692E-06,0.018856903,0.015821917,0.020678302,0.001115652,0.000309876,0.007007554,0.080977299,0.02201097,0.000178454,3.68474E-05,0.247048976,0.035237894,0.022792198,0.03925427,0.008552967,0.085763077,0.046394155,0.124711155,0.117329369,0.103438526,0.137808933,0.028734214,0.004079815,0.256407961,0.010551374,0.648388679,3.72805E-05,0.000349685,0.091290234,0.009041808,0.226850831,0.003407281,0.000206334,0.000012856,0.000147143,0.016656894,0.009543294,0.185075584,6.17115E-05,6.87774E-05,0.157603358,0.000311024,0.000507188,0.008556052,0.000131114,0.046182302,0.000328066,0.035950067,0.011453019,0.458087775,0.000584484,0.048123462,0.41078219,3.02084E-05,0.792666214,0.000288438,0.000512778,0.000675161,0.002717092,0.02259764,0.000753127,0.002166463,0.000013321,0.000189573,0,0.038825355,0.003421761,0.001393951,0.000538679,0.006224697,0.000128504,9.33553E-05,0.005010831,0.188628,1.31245E-05,0.010331448,1
